movieId,title,date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18
3214,American Flyers,473385600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3215,Voyage of the Damned,189302400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3216,Vampyros Lesbos (Las Vampiras),0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3217,"Star Is Born, A",-1041379200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3218,Poison,662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3219,Pacific Heights,631152000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3220,Night Tide,-283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3221,"Draughtsman's Contract, The",378691200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3222,Carmen,441763200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3223,"Zed & Two Noughts, A",473385600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3224,Woman in the Dunes (Suna no onna),-189388800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3225,Down to You,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3226,Hellhounds on My Trail,915148800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3227,"Not Love, Just Frenzy (Más que amor, frenesí)",820454400.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3228,Wirey Spindell,915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,Another Man's Poison,-568080000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3230,"Odessa File, The",126230400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3231,"Saphead, The",-1577923200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Seven Chances,-1420070400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,Smashing Time,-94694400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,Train Ride to Hollywood,252460800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,Where the Buffalo Roam,315532800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,Zachariah,31536000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,Kestrel's Eye (Falkens öga),883612800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3238,Eye of the Beholder,915148800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3239,Isn't She Great?,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,"Big Tease, The",915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,"Cup, The (Phörpa)",915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,Santitos,852076800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,Encino Man,694224000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,"Goodbye Girl, The",220924800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3245,I Am Cuba (Soy Cuba/Ya Kuba),-189388800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3246,Malcolm X,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3247,Sister Act,694224000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3248,Sister Act 2: Back in the Habit,725846400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,"Hand That Rocks the Cradle, The",694224000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3250,Alive,725846400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3251,Agnes of God,473385600.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3252,Scent of a Woman,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3253,Wayne's World,694224000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,Wayne's World 2,725846400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,"League of Their Own, A",694224000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3256,Patriot Games,694224000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3257,"Bodyguard, The",694224000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3258,Death Becomes Her,694224000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,Far and Away,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3260,Howards End,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3261,Singles,694224000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3262,Twin Peaks: Fire Walk with Me,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3263,White Men Can't Jump,694224000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,Buffy the Vampire Slayer,694224000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3265,Hard-Boiled (Lashou shentan),694224000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3266,Man Bites Dog (C'est arrivé près de chez vous),694224000.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3267,"Mariachi, El",694224000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3268,Stop! Or My Mom Will Shoot,694224000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,Forever Young,694224000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3270,"Cutting Edge, The",694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3271,Of Mice and Men,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3272,Bad Lieutenant,694224000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3273,Scream 3,946684800.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3274,Single White Female,694224000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,"Boondock Saints, The",915148800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,Gun Shy,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,Beloved/Friend (Amigo/Amado),915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3278,Gendernauts,915148800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3279,Knockout,915148800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,"Baby, The",94694400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3281,"Brandon Teena Story, The",883612800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3282,Different for Girls,820454400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,Minnie and Moskowitz,31536000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,They Might Be Giants,31536000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3285,"Beach, The",946684800.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3286,Snow Day,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,"Tigger Movie, The",946684800.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,Cotton Mary,915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3289,Not One Less (Yi ge dou bu neng shao),915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3290,Soft Toilet Seats,915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,Trois,946684800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3292,"Big Combo, The",-473385600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3293,Conceiving Ada,852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3294,Eaten Alive,189302400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3295,Raining Stones,725846400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3296,To Sir with Love,-94694400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3297,With Byrd at the South Pole,-1262304000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3298,Boiler Room,946684800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3299,Hanging Up,946684800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3300,Pitch Black,946684800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3301,"Whole Nine Yards, The",946684800.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3302,Beautiful People,915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,Black Tar Heroin: The Dark End of the Street,915148800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3304,Blue Collar,252460800.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3305,Bluebeard,-820540800.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3306,"Circus, The",-1325462400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,City Lights,-1230768000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3308,"Flamingo Kid, The",441763200.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3309,"Dog's Life, A",-1577923200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,"Kid, The",-1546300800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,"Man from Laramie, The",-473385600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3312,"McCullochs, The",157766400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3313,Class Reunion,378691200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,"Big Trees, The",-568080000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3315,Happy Go Lovely,-599616000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3316,Reindeer Games,946684800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3317,Wonder Boys,946684800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3318,Deterrence,883612800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3319,Judy Berlin,915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3320,Mifune (Mifunes sidste sang),915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3321,"Waiting Game, The",946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,3 Strikes,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,Chain of Fools,946684800.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3324,Drowning Mona,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,"Next Best Thing, The",946684800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3326,What Planet Are You From?,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3327,Beyond the Mat,946684800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3328,Ghost Dog: The Way of the Samurai,915148800.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3329,"Year My Voice Broke, The",536457600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3330,Splendor in the Grass,-283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3331,My Tutor,410227200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3332,"Legend of Lobo, The",-252460800.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,"Killing of Sister George, The",-63158400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3334,Key Largo,-694310400.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3335,Jail Bait,-504921600.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3336,It Happened Here,-283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3337,I'll Never Forget What's 'is Name,-94694400.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3338,For All Mankind,599616000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3339,Cross of Iron,220924800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3340,Bride of the Monster,-441849600.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3341,Born Yesterday,-631152000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Birdy,441763200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3343,And God Created Woman,567993600.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3344,Blood Feast,-220924800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3345,"Charlie, the Lonesome Cougar",-94694400.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,Color Me Blood Red,-157766400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3347,Never Cry Wolf,410227200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3348,"Night Visitor, The",0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3349,"Perils of Pauline, The",-725846400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,"Raisin in the Sun, A",-283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3351,Two Thousand Maniacs!,-189388800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3352,Brown's Requiem,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3353,"Closer You Get, The",946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,Mission to Mars,946684800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3355,"Ninth Gate, The",946684800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3356,Condo Painting,946684800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3357,East-West (Est-ouest),915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3358,Defending Your Life,662688000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3359,Breaking Away,283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3360,Hoosiers,504921600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3361,Bull Durham,567993600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,Dog Day Afternoon,157766400.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3363,American Graffiti,94694400.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3364,"Asphalt Jungle, The",-631152000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3365,"Searchers, The",-441849600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3366,Where Eagles Dare,-31536000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3367,"Devil's Brigade, The",-63158400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3368,"Big Country, The",-378691200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3369,Any Number Can Win (Mélodie en sous-sol ),-220924800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3370,Betrayed,567993600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3371,Bound for Glory,189302400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3372,"Bridge at Remagen, The",-31536000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3373,Buck and the Preacher,63072000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3374,Daughters of the Dust,694224000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3375,Destination Moon,-631152000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3376,"Fantastic Night, The (La Nuit Fantastique)",-662688000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3377,Hangmen Also Die,-852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3378,"Ogre, The (Der Unhold)",820454400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3379,On the Beach,-347155200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3380,Railroaded!,-725846400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3381,Slaves to the Underground,852076800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3382,Song of Freedom,-1073001600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3383,Big Fella,-1041379200.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3384,"Taking of Pelham One Two Three, The",126230400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,Volunteers,473385600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,JFK,662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3387,Who's Harry Crumb?,599616000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Harry and the Hendersons,536457600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Let's Get Harry,504921600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,Shanghai Surprise,504921600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,Who's That Girl?,536457600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,She-Devil,599616000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,Date with an Angel,536457600.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3394,Blind Date,536457600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3395,Nadine,536457600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,"Muppet Movie, The",283996800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,"Great Muppet Caper, The",347155200.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,"Muppets Take Manhattan, The",441763200.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,Sesame Street Presents Follow That Bird,473385600.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,We're Back! A Dinosaur's Story,725846400.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,Baby... Secret of the Lost Legend,473385600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3402,Turtle Diary,473385600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3403,Raise the Titanic,315532800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3404,Titanic,-536457600.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3405,"Night to Remember, A",-378691200.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3406,Captain Horatio Hornblower,-599616000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",915148800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3408,Erin Brockovich,946684800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3409,Final Destination,946684800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3410,Soft Fruit,915148800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3411,Babymother,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3412,"Bear, The",567993600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,Impact,-662688000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3414,Love Is a Many-Splendored Thing,-473385600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3415,"Mirror, The (Zerkalo)",157766400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3416,"Trial, The (Le Procès)",-220924800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3417,"Crimson Pirate, The",-568080000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3418,Thelma & Louise,662688000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3419,Something for Everyone,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3420,...And Justice for All,283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3421,Animal House,252460800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,She's Gotta Have It,504921600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,School Daze,567993600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3424,Do the Right Thing,599616000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3425,Mo' Better Blues,631152000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3426,Jungle Fever,662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3427,Coogan's Bluff,-63158400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3428,"Champ, The",283996800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3429,Creature Comforts,631152000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,Death Wish,126230400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3431,Death Wish II,378691200.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3432,Death Wish 3,473385600.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3433,Death Wish 4: The Crackdown,536457600.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3434,Death Wish V: The Face of Death,757382400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3435,Double Indemnity,-820540800.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3436,Dying Young,662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3437,Cool as Ice,662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3438,Teenage Mutant Ninja Turtles,631152000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,662688000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3440,Teenage Mutant Ninja Turtles III,725846400.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3441,Red Dawn,441763200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3442,Band of the Hand,504921600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,Born American,504921600.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3444,Bloodsport,567993600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,Eyes of Laura Mars,252460800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3446,Funny Bones,788918400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,"Good Earth, The",-1041379200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3448,"Good Morning, Vietnam",536457600.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3449,"Good Mother, The",567993600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3450,Grumpy Old Men,725846400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,Guess Who's Coming to Dinner,-94694400.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3452,Romeo Must Die,946684800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3453,Here on Earth,946684800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3454,Whatever It Takes,946684800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3455,Buddy Boy,915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3456,"Color of Paradise, The (Rang-e Khoda)",915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3457,Waking the Dead,915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3458,Blood and Sand (Sangre y Arena),599616000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3459,Gothic,504921600.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3460,Hillbillys in a Haunted House,-94694400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,Lord of the Flies,-220924800.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3462,Modern Times,-1073001600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,Last Resort,757382400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,Solar Crisis,725846400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3465,That's Life!,504921600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
